Volumes;elapsed;HP;sampling;memory;init_feas;pvpq_feas;correct_feas
0.0004887138165714107;3003.2287669;2554.8594841;351.8082909;75324678496;1;422;2077
0.0004909670187404134;3003.2287669;2554.8594841;351.8082909;75324678496;1;422;2077
0.00047782486065122364;3003.2287669;2554.8594841;351.8082909;75324678496;1;422;2077
0.00048433556383319613;3003.2287669;2554.8594841;351.8082909;75324678496;1;422;2077
0.00048579596788548977;3003.2287669;2554.8594841;351.8082909;75324678496;1;422;2077
0.0004727432595240447;3003.2287669;2554.8594841;351.8082909;75324678496;1;422;2077
0.0003403595065326927;3003.2287669;2554.8594841;351.8082909;75324678496;1;422;2077
0.000344019818633634;3003.2287669;2554.8594841;351.8082909;75324678496;1;422;2077
0.0003382670294091579;3003.2287669;2554.8594841;351.8082909;75324678496;1;422;2077
0.00034020996006895517;3003.2287669;2554.8594841;351.8082909;75324678496;1;422;2077
0.00033254817499423986;3003.2287669;2554.8594841;351.8082909;75324678496;1;422;2077
0.00034094268454039827;3003.2287669;2554.8594841;351.8082909;75324678496;1;422;2077
0.00033361989368751;3003.2287669;2554.8594841;351.8082909;75324678496;1;422;2077
0.00033636573023726956;3003.2287669;2554.8594841;351.8082909;75324678496;1;422;2077
0.0003291964159144666;3003.2287669;2554.8594841;351.8082909;75324678496;1;422;2077
0.00031571457916446886;3003.2287669;2554.8594841;351.8082909;75324678496;1;422;2077
0.0003179203466777985;3003.2287669;2554.8594841;351.8082909;75324678496;1;422;2077
0.00031646474155803365;3003.2287669;2554.8594841;351.8082909;75324678496;1;422;2077
0.0003150789500274646;3003.2287669;2554.8594841;351.8082909;75324678496;1;422;2077
0.0003068966240428427;3003.2287669;2554.8594841;351.8082909;75324678496;1;422;2077
0.00031597539730561443;3003.2287669;2554.8594841;351.8082909;75324678496;1;422;2077
0.0003193512313912867;3003.2287669;2554.8594841;351.8082909;75324678496;1;422;2077
0.0003155493204721891;3003.2287669;2554.8594841;351.8082909;75324678496;1;422;2077
0.00032306186190713396;3003.2287669;2554.8594841;351.8082909;75324678496;1;422;2077
0.0003189181261140826;3003.2287669;2554.8594841;351.8082909;75324678496;1;422;2077
0.00031952824153647763;3003.2287669;2554.8594841;351.8082909;75324678496;1;422;2077
